"symptom date","cases","deaths","confirmed_case_hospitalization"
"2020-08-24","1","0","0"
"2020-08-24","2","0","0"
"2020-08-25","4","0","0"
"2020-08-25","1","0","0"
"2020-08-25","4","0","0"
"2020-08-25","24","0","1"
"2020-08-25","7","0","1"
"2020-08-25","3","0","0"
"2020-08-25","3","0","0"
"2020-08-25","1","0","0"
"2020-08-25","42","1","3"
"2020-08-25","8","0","0"
"2020-08-25","1","0","0"
"2020-08-25","1","0","0"
"2020-08-25","1","0","0"
"2020-08-25","2","0","0"
"2020-08-25","1","0","0"
"2020-08-25","1","0","0"
"2020-08-26","1","0","0"
"2020-08-26","0","0","1"
"2020-08-26","1","0","0"
"2020-08-26","1","0","0"
"2020-08-26","1","0","0"
"2020-08-26","1","0","0"
"2020-08-26","1","0","0"
"2020-08-26","29","1","4"
"2020-08-26","3","0","3"
"2020-08-26","1","0","0"
"2020-08-26","1","0","0"
"2020-08-26","1","0","0"
"2020-08-26","53","0","2"
"2020-08-26","18","1","2"
"2020-08-26","1","0","0"
"2020-08-26","2","0","0"
"2020-08-26","1","0","0"
"2020-08-27","2","0","0"
"2020-08-27","1","0","0"
"2020-08-27","5","0","0"
"2020-08-27","26","0","0"
"2020-08-27","6","0","0"
"2020-08-27","1","0","0"
"2020-08-27","1","0","0"
"2020-08-27","61","0","4"
"2020-08-27","6","0","0"
"2020-08-27","2","0","0"
"2020-08-27","1","0","0"
"2020-08-28","5","0","0"
"2020-08-28","39","0","3"
"2020-08-28","6","0","0"
"2020-08-28","1","0","0"
"2020-08-28","41","0","1"
"2020-08-28","4","1","0"
"2020-08-28","1","0","0"
"2020-08-28","1","0","0"
"2020-08-28","2","0","0"
"2020-08-29","0","0","1"
"2020-08-29","8","0","3"
"2020-08-29","5","0","0"
"2020-08-29","1","0","0"
"2020-08-29","0","0","1"
"2020-08-29","1","0","0"
"2020-08-29","27","0","1"
"2020-08-29","9","0","1"
"2020-08-29","1","0","0"
"2020-08-30","1","0","0"
"2020-08-30","2","0","0"
"2020-08-30","16","1","2"
"2020-08-30","5","0","1"
"2020-08-30","1","0","0"
"2020-08-30","2","0","0"
"2020-08-30","26","0","1"
"2020-08-30","9","0","0"
"2020-08-30","1","0","0"
"2020-08-30","1","0","0"
"2020-08-31","1","0","0"
"2020-08-31","2","0","0"
"2020-08-31","36","1","2"
"2020-08-31","4","0","1"
"2020-08-31","2","0","0"
"2020-08-31","2","0","0"
"2020-08-31","45","1","5"
"2020-08-31","14","1","2"
"2020-08-31","1","0","0"
"2020-08-31","2","0","0"
"2020-09-01","2","0","0"
"2020-09-01","4","0","0"
"2020-09-01","3","0","0"
"2020-09-01","29","0","5"
"2020-09-01","3","0","0"
"2020-09-01","2","0","0"
"2020-09-01","1","0","0"
"2020-09-01","1","0","0"
"2020-09-01","53","0","3"
"2020-09-01","19","0","2"
"2020-09-01","1","0","0"
"2020-09-02","1","0","1"
"2020-09-02","1","0","0"
"2020-09-02","4","0","0"
"2020-09-02","1","0","0"
"2020-09-02","29","0","3"
"2020-09-02","4","0","0"
"2020-09-02","4","0","0"
"2020-09-02","1","0","0"
"2020-09-02","53","0","2"
"2020-09-02","12","0","0"
"2020-09-02","1","0","0"
"2020-09-02","2","0","0"
"2020-09-03","1","0","0"
"2020-09-03","1","0","0"
"2020-09-03","36","0","1"
"2020-09-03","5","0","0"
"2020-09-03","3","0","1"
"2020-09-03","0","0","1"
"2020-09-03","2","0","0"
"2020-09-03","1","0","0"
"2020-09-03","55","1","1"
"2020-09-03","5","0","1"
"2020-09-03","2","0","0"
"2020-09-03","1","0","0"
"2020-09-03","1","0","0"
"2020-09-03","1","0","0"
"2020-09-04","1","0","0"
"2020-09-04","3","0","0"
"2020-09-04","1","0","0"
"2020-09-04","34","0","5"
"2020-09-04","2","0","0"
"2020-09-04","1","0","0"
"2020-09-04","1","0","0"
"2020-09-04","2","0","0"
"2020-09-04","43","0","1"
"2020-09-04","9","0","1"
"2020-09-04","1","0","0"
"2020-09-04","1","0","0"
"2020-09-04","1","0","0"
"2020-09-05","1","0","0"
"2020-09-05","4","0","0"
"2020-09-05","21","1","1"
"2020-09-05","5","0","0"
"2020-09-05","1","0","0"
"2020-09-05","1","0","0"
"2020-09-05","0","0","1"
"2020-09-05","2","0","0"
"2020-09-05","47","0","2"
"2020-09-05","6","0","1"
"2020-09-05","1","0","0"
"2020-09-05","2","0","0"
"2020-09-05","1","0","0"
"2020-09-06","1","0","0"
"2020-09-06","3","0","0"
"2020-09-06","3","0","0"
"2020-09-06","15","0","1"
"2020-09-06","1","0","0"
"2020-09-06","2","0","0"
"2020-09-06","1","0","0"
"2020-09-06","46","0","4"
"2020-09-06","11","1","0"
"2020-09-06","1","0","0"
"2020-09-06","2","0","0"
"2020-09-06","0","0","1"
"2020-09-07","1","0","1"
"2020-09-07","1","0","0"
"2020-09-07","30","1","4"
"2020-09-07","1","0","0"
"2020-09-07","31","0","1"
"2020-09-07","10","0","0"
"2020-09-07","1","0","0"
"2020-09-07","1","0","0"
"2020-09-07","2","0","0"
"2020-09-08","0","0","1"
"2020-09-08","1","0","0"
"2020-09-08","2","0","0"
"2020-09-08","1","0","0"
"2020-09-08","25","1","1"
"2020-09-08","6","0","0"
"2020-09-08","2","0","1"
"2020-09-08","1","0","0"
"2020-09-08","1","0","0"
"2020-09-08","1","0","0"
"2020-09-08","62","0","0"
"2020-09-08","21","0","1"
"2020-09-08","1","0","0"
"2020-09-08","1","0","0"
"2020-09-08","1","0","0"
"2020-09-08","2","0","0"
"2020-09-09","3","0","0"
"2020-09-09","1","0","0"
"2020-09-09","1","0","0"
"2020-09-09","24","0","2"
"2020-09-09","8","0","1"
"2020-09-09","2","0","0"
"2020-09-09","1","0","0"
"2020-09-09","1","0","0"
"2020-09-09","39","0","1"
"2020-09-09","15","0","0"
"2020-09-09","1","0","0"
"2020-09-09","1","0","0"
"2020-09-09","1","0","0"
"2020-09-09","2","0","0"
"2020-09-10","3","0","0"
"2020-09-10","1","0","0"
"2020-09-10","2","0","0"
"2020-09-10","31","0","5"
"2020-09-10","6","0","0"
"2020-09-10","0","0","1"
"2020-09-10","1","0","0"
"2020-09-10","1","0","0"
"2020-09-10","46","0","2"
"2020-09-10","14","0","1"
"2020-09-10","1","0","0"
"2020-09-10","1","0","0"
"2020-09-10","1","0","0"
"2020-09-10","1","0","0"
"2020-09-10","1","0","0"
"2020-09-11","3","0","0"
"2020-09-11","3","0","0"
"2020-09-11","29","0","4"
"2020-09-11","4","1","0"
"2020-09-11","1","0","1"
"2020-09-11","2","0","0"
"2020-09-11","49","0","2"
"2020-09-11","11","0","1"
"2020-09-11","2","0","0"
"2020-09-11","1","0","0"
"2020-09-11","1","0","0"
"2020-09-11","1","0","0"
"2020-09-12","2","0","0"
"2020-09-12","4","0","0"
"2020-09-12","1","0","0"
"2020-09-12","21","2","1"
"2020-09-12","4","0","1"
"2020-09-12","1","0","0"
"2020-09-12","22","0","1"
"2020-09-12","12","1","0"
"2020-09-12","1","0","0"
"2020-09-12","2","0","0"
"2020-09-12","1","0","0"
"2020-09-13","3","0","1"
"2020-09-13","15","0","4"
"2020-09-13","3","0","0"
"2020-09-13","1","0","0"
"2020-09-13","1","0","0"
"2020-09-13","25","0","3"
"2020-09-13","7","0","0"
"2020-09-13","1","0","0"
"2020-09-14","1","0","0"
"2020-09-14","2","0","0"
"2020-09-14","2","0","0"
"2020-09-14","16","0","1"
"2020-09-14","4","0","0"
"2020-09-14","1","0","0"
"2020-09-14","1","0","0"
"2020-09-14","1","0","0"
"2020-09-14","1","0","0"
"2020-09-14","44","0","0"
"2020-09-14","17","0","0"
"2020-09-14","1","0","0"
"2020-09-14","1","0","0"
"2020-09-14","1","0","0"
"2020-09-14","1","0","0"
"2020-09-15","1","0","0"
"2020-09-15","1","0","0"
"2020-09-15","1","0","0"
"2020-09-15","3","0","0"
"2020-09-15","23","0","0"
"2020-09-15","5","0","0"
"2020-09-15","40","0","3"
"2020-09-15","10","1","1"
"2020-09-15","1","0","0"
"2020-09-15","2","0","0"
"2020-09-15","1","0","0"
"2020-09-16","1","0","0"
"2020-09-16","2","0","0"
"2020-09-16","1","0","0"
"2020-09-16","1","0","0"
"2020-09-16","1","0","0"
"2020-09-16","21","0","1"
"2020-09-16","5","0","0"
"2020-09-16","1","0","0"
"2020-09-16","1","0","0"
"2020-09-16","44","1","2"
"2020-09-16","6","0","1"
"2020-09-16","1","0","0"
"2020-09-16","1","0","0"
"2020-09-17","1","0","0"
"2020-09-17","1","0","0"
"2020-09-17","2","0","0"
"2020-09-17","2","0","0"
"2020-09-17","23","1","1"
"2020-09-17","4","0","0"
"2020-09-17","1","0","0"
"2020-09-17","0","0","1"
"2020-09-17","24","0","4"
"2020-09-17","11","0","0"
"2020-09-17","1","0","0"
"2020-09-17","1","0","0"
"2020-09-17","1","0","0"
"2020-09-17","1","0","0"
"2020-09-18","1","0","0"
"2020-09-18","1","0","0"
"2020-09-18","1","0","0"
"2020-09-18","1","0","0"
"2020-09-18","1","0","0"
"2020-09-18","19","0","0"
"2020-09-18","3","0","0"
"2020-09-18","3","0","0"
"2020-09-18","1","0","0"
"2020-09-18","1","0","0"
"2020-09-18","39","0","2"
"2020-09-18","11","0","1"
"2020-09-18","1","0","0"
"2020-09-18","1","0","0"
"2020-09-18","1","0","0"
"2020-09-19","2","0","0"
"2020-09-19","4","0","0"
"2020-09-19","1","0","0"
"2020-09-19","1","0","0"
"2020-09-19","14","0","3"
"2020-09-19","3","0","0"
"2020-09-19","30","1","0"
"2020-09-19","11","0","0"
"2020-09-19","2","0","0"
"2020-09-20","4","0","0"
"2020-09-20","2","0","0"
"2020-09-20","11","0","2"
"2020-09-20","1","0","0"
"2020-09-20","28","1","4"
"2020-09-20","3","0","0"
"2020-09-20","1","0","0"
"2020-09-20","1","0","0"
"2020-09-21","2","0","0"
"2020-09-21","1","0","0"
"2020-09-21","1","0","0"
"2020-09-21","1","0","0"
"2020-09-21","23","0","3"
"2020-09-21","4","0","0"
"2020-09-21","1","0","0"
"2020-09-21","1","0","0"
"2020-09-21","1","0","0"
"2020-09-21","52","0","3"
"2020-09-21","11","0","0"
"2020-09-21","1","0","0"
"2020-09-21","1","0","0"
"2020-09-22","1","0","0"
"2020-09-22","1","0","0"
"2020-09-22","4","0","1"
"2020-09-22","1","0","0"
"2020-09-22","12","0","1"
"2020-09-22","3","0","0"
"2020-09-22","1","0","0"
"2020-09-22","2","0","0"
"2020-09-22","43","1","1"
"2020-09-22","10","0","1"
"2020-09-22","2","0","0"
"2020-09-22","1","0","0"
"2020-09-23","1","0","0"
"2020-09-23","0","0","1"
"2020-09-23","1","0","0"
"2020-09-23","5","0","1"
"2020-09-23","26","0","2"
"2020-09-23","4","0","1"
"2020-09-23","1","0","0"
"2020-09-23","1","0","0"
"2020-09-23","43","0","0"
"2020-09-23","5","0","1"
"2020-09-23","1","0","0"
"2020-09-23","3","0","0"
"2020-09-24","1","0","0"
"2020-09-24","3","0","0"
"2020-09-24","1","0","0"
"2020-09-24","17","0","0"
"2020-09-24","8","0","0"
"2020-09-24","1","0","0"
"2020-09-24","1","0","0"
"2020-09-24","41","2","5"
"2020-09-24","11","0","1"
"2020-09-24","1","0","0"
"2020-09-24","2","0","0"
"2020-09-24","1","0","0"
"2020-09-25","2","0","0"
"2020-09-25","2","0","0"
"2020-09-25","23","2","1"
"2020-09-25","5","0","0"
"2020-09-25","1","0","0"
"2020-09-25","0","0","1"
"2020-09-25","55","1","2"
"2020-09-25","11","0","1"
"2020-09-25","3","0","0"
"2020-09-25","1","0","0"
"2020-09-26","1","0","0"
"2020-09-26","16","0","2"
"2020-09-26","2","0","0"
"2020-09-26","1","0","0"
"2020-09-26","24","0","1"
"2020-09-26","9","0","0"
"2020-09-26","1","0","0"
"2020-09-26","2","0","0"
"2020-09-26","1","0","0"
"2020-09-27","1","0","0"
"2020-09-27","1","0","0"
"2020-09-27","16","0","2"
"2020-09-27","1","0","0"
"2020-09-27","1","0","0"
"2020-09-27","1","0","0"
"2020-09-27","27","0","2"
"2020-09-27","8","0","2"
"2020-09-27","0","0","1"
"2020-09-28","1","0","0"
"2020-09-28","2","0","1"
"2020-09-28","18","0","2"
"2020-09-28","5","0","0"
"2020-09-28","1","0","0"
"2020-09-28","1","0","0"
"2020-09-28","1","0","0"
"2020-09-28","35","0","2"
"2020-09-28","8","0","0"
"2020-09-28","1","0","0"
"2020-09-28","1","0","0"
"2020-09-28","1","0","0"
"2020-09-29","1","0","0"
"2020-09-29","1","0","0"
"2020-09-29","2","0","1"
"2020-09-29","1","0","0"
"2020-09-29","22","0","3"
"2020-09-29","5","0","0"
"2020-09-29","1","0","0"
"2020-09-29","27","0","3"
"2020-09-29","7","0","0"
"2020-09-29","1","0","0"
"2020-09-29","1","0","0"
"2020-09-29","1","0","0"
"2020-09-29","1","0","0"
"2020-09-30","1","0","0"
"2020-09-30","1","0","0"
"2020-09-30","1","0","0"
"2020-09-30","2","0","0"
"2020-09-30","16","0","1"
"2020-09-30","2","0","0"
"2020-09-30","1","0","0"
"2020-09-30","1","0","0"
"2020-09-30","32","0","4"
"2020-09-30","10","0","2"
"2020-09-30","1","0","0"
"2020-09-30","1","0","0"
"2020-10-01","4","0","0"
"2020-10-01","1","0","0"
"2020-10-01","26","0","1"
"2020-10-01","1","0","0"
"2020-10-01","41","0","1"
"2020-10-01","3","0","1"
"2020-10-01","1","0","0"
"2020-10-01","1","0","0"
"2020-10-02","3","0","0"
"2020-10-02","2","0","0"
"2020-10-02","20","0","3"
"2020-10-02","6","0","0"
"2020-10-02","2","0","0"
"2020-10-02","1","0","0"
"2020-10-02","1","0","0"
"2020-10-02","55","0","2"
"2020-10-02","9","0","1"
"2020-10-02","1","0","0"
"2020-10-02","1","0","0"
"2020-10-02","4","0","0"
"2020-10-03","1","0","0"
"2020-10-03","3","0","0"
"2020-10-03","18","0","1"
"2020-10-03","4","0","0"
"2020-10-03","2","0","0"
"2020-10-03","38","0","1"
"2020-10-03","8","0","0"
"2020-10-03","1","0","0"
"2020-10-04","1","0","0"
"2020-10-04","11","0","1"
"2020-10-04","3","0","1"
"2020-10-04","1","0","1"
"2020-10-04","1","0","0"
"2020-10-04","2","0","0"
"2020-10-04","35","1","3"
"2020-10-04","8","0","2"
"2020-10-04","2","0","1"
"2020-10-04","1","0","0"
"2020-10-05","0","0","1"
"2020-10-05","3","0","1"
"2020-10-05","28","0","3"
"2020-10-05","4","0","0"
"2020-10-05","2","0","0"
"2020-10-05","1","0","0"
"2020-10-05","39","0","7"
"2020-10-05","7","0","0"
"2020-10-05","2","0","0"
"2020-10-05","3","0","2"
"2020-10-05","2","0","0"
"2020-10-05","1","0","0"
"2020-10-06","1","0","0"
"2020-10-06","1","0","0"
"2020-10-06","19","0","2"
"2020-10-06","3","0","0"
"2020-10-06","1","0","0"
"2020-10-06","43","0","2"
"2020-10-06","5","0","0"
"2020-10-06","2","0","0"
"2020-10-07","2","0","1"
"2020-10-07","3","0","0"
"2020-10-07","1","0","0"
"2020-10-07","25","1","2"
"2020-10-07","5","0","2"
"2020-10-07","1","0","0"
"2020-10-07","3","0","0"
"2020-10-07","47","0","3"
"2020-10-07","12","0","1"
"2020-10-07","1","0","0"
"2020-10-07","1","0","0"
"2020-10-07","1","0","0"
"2020-10-07","1","0","0"
"2020-10-08","6","0","0"
"2020-10-08","23","0","0"
"2020-10-08","3","0","0"
"2020-10-08","1","0","0"
"2020-10-08","1","0","0"
"2020-10-08","1","0","0"
"2020-10-08","36","0","1"
"2020-10-08","15","0","2"
"2020-10-08","2","0","0"
"2020-10-08","1","0","0"
"2020-10-08","1","0","0"
"2020-10-08","1","0","0"
"2020-10-08","1","0","0"
"2020-10-09","1","0","0"
"2020-10-09","1","0","0"
"2020-10-09","5","0","0"
"2020-10-09","25","0","3"
"2020-10-09","6","0","2"
"2020-10-09","2","0","0"
"2020-10-09","2","0","0"
"2020-10-09","1","0","0"
"2020-10-09","39","1","0"
"2020-10-09","6","0","0"
"2020-10-09","1","0","0"
"2020-10-09","2","0","0"
"2020-10-10","1","0","0"
"2020-10-10","1","0","0"
"2020-10-10","1","0","0"
"2020-10-10","10","0","0"
"2020-10-10","4","0","0"
"2020-10-10","37","0","0"
"2020-10-10","12","0","0"
"2020-10-10","1","0","0"
"2020-10-11","1","0","0"
"2020-10-11","0","0","1"
"2020-10-11","12","1","3"
"2020-10-11","1","0","0"
"2020-10-11","1","0","0"
"2020-10-11","25","0","3"
"2020-10-11","10","0","0"
"2020-10-11","1","0","0"
"2020-10-11","1","0","0"
"2020-10-11","1","0","0"
"2020-10-11","1","0","0"
"2020-10-12","1","0","0"
"2020-10-12","2","0","0"
"2020-10-12","2","0","0"
"2020-10-12","1","0","0"
"2020-10-12","27","0","3"
"2020-10-12","2","0","0"
"2020-10-12","2","0","0"
"2020-10-12","1","0","0"
"2020-10-12","36","0","5"
"2020-10-12","12","0","1"
"2020-10-12","1","0","0"
"2020-10-12","2","0","0"
"2020-10-13","1","0","0"
"2020-10-13","1","0","0"
"2020-10-13","2","0","0"
"2020-10-13","1","0","1"
"2020-10-13","1","0","0"
"2020-10-13","18","0","0"
"2020-10-13","7","0","0"
"2020-10-13","1","0","0"
"2020-10-13","1","0","0"
"2020-10-13","37","0","1"
"2020-10-13","13","1","2"
"2020-10-13","1","0","0"
"2020-10-14","3","0","2"
"2020-10-14","1","0","0"
"2020-10-14","20","0","0"
"2020-10-14","10","0","1"
"2020-10-14","1","0","0"
"2020-10-14","1","0","0"
"2020-10-14","38","0","4"
"2020-10-14","8","0","2"
"2020-10-14","1","0","0"
"2020-10-14","1","0","0"
"2020-10-15","2","0","0"
"2020-10-15","22","0","1"
"2020-10-15","1","0","0"
"2020-10-15","1","0","0"
"2020-10-15","43","0","0"
"2020-10-15","10","2","0"
"2020-10-15","1","0","0"
"2020-10-16","2","0","0"
"2020-10-16","1","0","1"
"2020-10-16","3","0","0"
"2020-10-16","26","1","2"
"2020-10-16","7","0","0"
"2020-10-16","1","0","0"
"2020-10-16","1","0","0"
"2020-10-16","38","0","0"
"2020-10-16","9","0","0"
"2020-10-16","0","0","1"
"2020-10-16","1","0","0"
"2020-10-16","1","0","0"
"2020-10-17","1","0","0"
"2020-10-17","2","0","0"
"2020-10-17","1","0","1"
"2020-10-17","1","0","0"
"2020-10-17","18","0","2"
"2020-10-17","4","0","0"
"2020-10-17","1","0","0"
"2020-10-17","39","1","2"
"2020-10-17","5","0","1"
"2020-10-17","1","0","0"
"2020-10-17","1","0","0"
"2020-10-18","3","0","0"
"2020-10-18","2","0","0"
"2020-10-18","16","0","3"
"2020-10-18","3","0","0"
"2020-10-18","2","0","0"
"2020-10-18","33","0","1"
"2020-10-18","9","0","1"
"2020-10-18","1","0","0"
"2020-10-18","1","0","0"
"2020-10-18","1","0","0"
"2020-10-19","1","0","0"
"2020-10-19","7","0","1"
"2020-10-19","2","0","0"
"2020-10-19","29","0","2"
"2020-10-19","1","0","0"
"2020-10-19","1","0","0"
"2020-10-19","1","0","0"
"2020-10-19","1","0","0"
"2020-10-19","1","0","0"
"2020-10-19","38","0","1"
"2020-10-19","12","0","0"
"2020-10-19","1","0","0"
"2020-10-19","1","0","0"
"2020-10-20","1","0","0"
"2020-10-20","1","0","0"
"2020-10-20","3","0","0"
"2020-10-20","1","0","0"
"2020-10-20","26","0","1"
"2020-10-20","6","0","1"
"2020-10-20","1","0","0"
"2020-10-20","2","0","0"
"2020-10-20","24","0","1"
"2020-10-20","6","0","0"
"2020-10-20","1","0","0"
"2020-10-20","1","0","0"
"2020-10-21","1","0","0"
"2020-10-21","1","0","0"
"2020-10-21","32","0","3"
"2020-10-21","6","0","1"
"2020-10-21","1","0","0"
"2020-10-21","1","0","0"
"2020-10-21","1","0","0"
"2020-10-21","1","0","0"
"2020-10-21","42","0","2"
"2020-10-21","12","0","0"
"2020-10-22","0","0","1"
"2020-10-22","2","0","0"
"2020-10-22","30","0","4"
"2020-10-22","4","0","0"
"2020-10-22","4","0","0"
"2020-10-22","1","0","0"
"2020-10-22","35","0","1"
"2020-10-22","12","0","1"
"2020-10-22","1","0","0"
"2020-10-23","1","0","0"
"2020-10-23","1","0","0"
"2020-10-23","1","0","1"
"2020-10-23","1","0","0"
"2020-10-23","45","1","2"
"2020-10-23","4","0","1"
"2020-10-23","1","0","0"
"2020-10-23","49","0","1"
"2020-10-23","7","0","1"
"2020-10-23","1","0","0"
"2020-10-23","1","0","0"
"2020-10-24","1","0","0"
"2020-10-24","31","1","1"
"2020-10-24","2","0","0"
"2020-10-24","1","0","0"
"2020-10-24","27","0","2"
"2020-10-24","15","0","1"
"2020-10-25","1","0","0"
"2020-10-25","2","0","0"
"2020-10-25","3","0","0"
"2020-10-25","1","0","0"
"2020-10-25","14","1","5"
"2020-10-25","2","0","0"
"2020-10-25","3","0","1"
"2020-10-25","35","0","4"
"2020-10-25","8","0","2"
"2020-10-25","1","0","0"
"2020-10-26","2","0","0"
"2020-10-26","3","0","1"
"2020-10-26","1","0","0"
"2020-10-26","2","0","0"
"2020-10-26","38","0","3"
"2020-10-26","2","0","0"
"2020-10-26","2","0","0"
"2020-10-26","2","0","0"
"2020-10-26","1","0","0"
"2020-10-26","1","0","0"
"2020-10-26","40","1","2"
"2020-10-26","9","1","1"
"2020-10-26","1","0","0"
"2020-10-26","3","0","0"
"2020-10-26","1","0","0"
"2020-10-27","1","0","0"
"2020-10-27","1","0","0"
"2020-10-27","2","0","0"
"2020-10-27","1","0","0"
"2020-10-27","30","1","1"
"2020-10-27","3","0","0"
"2020-10-27","2","0","0"
"2020-10-27","1","0","0"
"2020-10-27","0","0","1"
"2020-10-27","35","0","1"
"2020-10-27","19","0","0"
"2020-10-27","1","0","0"
"2020-10-27","1","0","0"
"2020-10-27","1","0","0"
"2020-10-27","1","0","0"
"2020-10-28","2","0","0"
"2020-10-28","1","0","0"
"2020-10-28","2","0","1"
"2020-10-28","22","0","1"
"2020-10-28","6","0","1"
"2020-10-28","1","0","0"
"2020-10-28","1","0","0"
"2020-10-28","1","0","0"
"2020-10-28","1","0","0"
"2020-10-28","1","0","0"
"2020-10-28","42","0","2"
"2020-10-28","11","0","0"
"2020-10-28","1","0","0"
"2020-10-28","1","0","0"
"2020-10-28","1","0","0"
"2020-10-29","2","0","0"
"2020-10-29","1","0","0"
"2020-10-29","26","0","0"
"2020-10-29","3","0","0"
"2020-10-29","1","0","0"
"2020-10-29","1","0","0"
"2020-10-29","49","0","2"
"2020-10-29","14","0","0"
"2020-10-29","1","0","0"
"2020-10-29","1","0","0"
"2020-10-29","1","0","0"
"2020-10-30","1","0","0"
"2020-10-30","2","0","1"
"2020-10-30","33","0","2"
"2020-10-30","11","0","1"
"2020-10-30","1","0","0"
"2020-10-30","2","0","0"
"2020-10-30","0","0","1"
"2020-10-30","1","0","0"
"2020-10-30","45","0","0"
"2020-10-30","15","0","0"
"2020-10-30","1","0","0"
"2020-10-30","1","0","0"
"2020-10-31","1","0","0"
"2020-10-31","1","0","1"
"2020-10-31","3","0","0"
"2020-10-31","1","0","0"
"2020-10-31","21","0","1"
"2020-10-31","1","0","2"
"2020-10-31","1","0","0"
"2020-10-31","1","0","0"
"2020-10-31","2","0","0"
"2020-10-31","28","0","2"
"2020-10-31","12","0","0"
"2020-10-31","1","0","0"
"2020-10-31","1","0","0"
"2020-10-31","1","0","0"
"2020-11-01","1","0","0"
"2020-11-01","4","0","0"
"2020-11-01","1","0","0"
"2020-11-01","3","0","0"
"2020-11-01","1","0","0"
"2020-11-01","20","0","1"
"2020-11-01","1","0","0"
"2020-11-01","1","0","0"
"2020-11-01","1","0","0"
"2020-11-01","1","0","0"
"2020-11-01","38","1","1"
"2020-11-01","15","0","0"
"2020-11-01","1","0","0"
"2020-11-01","1","0","0"
"2020-11-02","1","0","0"
"2020-11-02","1","0","0"
"2020-11-02","2","0","0"
"2020-11-02","3","0","1"
"2020-11-02","1","0","0"
"2020-11-02","36","0","2"
"2020-11-02","6","0","0"
"2020-11-02","1","0","0"
"2020-11-02","3","0","0"
"2020-11-02","3","0","0"
"2020-11-02","1","0","0"
"2020-11-02","59","0","2"
"2020-11-02","12","0","2"
"2020-11-02","1","0","0"
"2020-11-02","1","0","0"
"2020-11-02","2","0","0"
"2020-11-02","1","0","0"
"2020-11-03","1","0","0"
"2020-11-03","1","0","0"
"2020-11-03","1","0","0"
"2020-11-03","32","0","2"
"2020-11-03","3","0","2"
"2020-11-03","2","0","0"
"2020-11-03","1","0","0"
"2020-11-03","1","0","0"
"2020-11-03","44","0","1"
"2020-11-03","14","0","1"
"2020-11-03","5","0","1"
"2020-11-04","3","0","0"
"2020-11-04","1","0","0"
"2020-11-04","1","0","0"
"2020-11-04","1","0","0"
"2020-11-04","34","0","1"
"2020-11-04","5","0","2"
"2020-11-04","2","0","0"
"2020-11-04","2","0","0"
"2020-11-04","4","0","0"
"2020-11-04","1","0","0"
"2020-11-04","0","0","1"
"2020-11-04","44","0","1"
"2020-11-04","10","0","1"
"2020-11-04","1","0","0"
"2020-11-04","2","0","0"
"2020-11-04","1","0","0"
"2020-11-04","3","0","0"
"2020-11-04","2","0","0"
"2020-11-05","1","0","0"
"2020-11-05","1","0","0"
"2020-11-05","1","0","0"
"2020-11-05","3","0","0"
"2020-11-05","1","0","0"
"2020-11-05","40","0","4"
"2020-11-05","8","0","0"
"2020-11-05","5","0","0"
"2020-11-05","2","0","0"
"2020-11-05","1","0","0"
"2020-11-05","45","0","2"
"2020-11-05","11","0","1"
"2020-11-05","1","0","0"
"2020-11-05","1","0","0"
"2020-11-05","1","0","0"
"2020-11-06","1","0","0"
"2020-11-06","1","0","0"
"2020-11-06","3","0","1"
"2020-11-06","1","0","1"
"2020-11-06","40","1","4"
"2020-11-06","7","0","0"
"2020-11-06","2","0","0"
"2020-11-06","1","0","0"
"2020-11-06","1","0","0"
"2020-11-06","1","0","0"
"2020-11-06","57","1","0"
"2020-11-06","11","0","0"
"2020-11-06","1","0","0"
"2020-11-06","2","0","0"
"2020-11-07","2","0","0"
"2020-11-07","2","0","0"
"2020-11-07","1","0","0"
"2020-11-07","1","0","0"
"2020-11-07","31","1","3"
"2020-11-07","3","0","0"
"2020-11-07","3","1","0"
"2020-11-07","1","0","0"
"2020-11-07","2","0","0"
"2020-11-07","1","0","0"
"2020-11-07","49","0","3"
"2020-11-07","8","0","0"
"2020-11-07","2","0","0"
"2020-11-07","1","0","0"
"2020-11-08","1","0","0"
"2020-11-08","1","0","0"
"2020-11-08","2","0","0"
"2020-11-08","5","0","0"
"2020-11-08","23","0","1"
"2020-11-08","2","0","0"
"2020-11-08","2","0","0"
"2020-11-08","3","0","0"
"2020-11-08","1","0","0"
"2020-11-08","46","0","2"
"2020-11-08","12","0","1"
"2020-11-08","1","0","0"
"2020-11-08","1","0","0"
"2020-11-09","1","0","0"
"2020-11-09","1","0","0"
"2020-11-09","2","0","0"
"2020-11-09","1","0","0"
"2020-11-09","63","1","2"
"2020-11-09","10","0","0"
"2020-11-09","4","0","0"
"2020-11-09","1","0","0"
"2020-11-09","1","0","0"
"2020-11-09","67","0","2"
"2020-11-09","16","0","1"
"2020-11-09","1","0","0"
"2020-11-09","1","0","0"
"2020-11-10","2","0","0"
"2020-11-10","1","0","0"
"2020-11-10","4","0","0"
"2020-11-10","3","0","0"
"2020-11-10","38","0","3"
"2020-11-10","10","0","1"
"2020-11-10","1","0","0"
"2020-11-10","3","0","0"
"2020-11-10","1","0","0"
"2020-11-10","59","0","3"
"2020-11-10","11","0","2"
"2020-11-10","1","0","0"
"2020-11-10","1","0","0"
"2020-11-10","1","0","0"
"2020-11-11","1","0","0"
"2020-11-11","1","0","0"
"2020-11-11","2","0","0"
